gvkey,permno,linkdt,linkenddt,linktype,linkprim
027990,79058.0,1993-03-26,1997-01-31,LU,P
027991,78956.0,1993-03-26,2005-10-31,LU,P
027996,79020.0,1993-03-26,2002-12-31,LU,P
027997,78953.0,1993-03-26,2011-01-31,LC,P
027998,78993.0,1993-03-29,1998-03-16,LU,P
028001,78970.0,1993-03-04,2006-11-30,LU,P
028003,86308.0,1998-08-06,2004-10-29,LU,P
028008,78980.0,1993-03-30,1999-11-16,LC,C
028009,78983.0,1993-03-30,1995-03-12,LC,C
028009,78983.0,1995-12-28,1997-04-08,LC,C
028010,78998.0,1993-03-30,1999-09-30,LU,P
028012,16290.0,2016-09-29,,LC,P
028016,78959.0,1993-03-31,2007-09-18,LC,P
028017,79064.0,1993-03-31,2001-02-16,LU,C
028018,78972.0,1993-03-31,2010-10-31,LC,P
028018,78972.0,2010-11-01,2010-11-22,LC,C
028019,78978.0,1993-03-31,1998-09-30,LU,P
028020,79023.0,1993-03-31,2000-09-08,LU,P
028021,16522.0,2016-12-02,2018-12-16,LC,C
028022,79072.0,1993-04-01,,LU,P
028024,79076.0,1993-04-01,1995-06-30,LU,P
028025,79081.0,1993-04-01,1996-07-31,LU,P
028026,79084.0,1993-04-01,1998-10-30,LU,P
028027,79122.0,1993-04-01,,LC,P
028028,79278.0,1993-06-16,1996-03-08,LU,C
028034,79057.0,1993-03-25,,LC,P
028052,80107.0,1993-04-02,1995-01-27,LC,P
028054,80106.0,1993-04-02,1999-06-04,LU,C
028058,79087.0,1993-04-05,2005-03-18,LU,P
028060,79114.0,1993-04-05,1996-01-31,LU,P
028064,79078.0,1993-04-05,2001-06-29,LC,P
028066,79110.0,1993-04-06,1998-06-30,LU,P
028069,22080.0,2021-10-19,,LC,P
028070,16276.0,2016-10-03,,LC,P
028071,89925.0,2016-09-12,2024-08-07,LC,P
028076,79074.0,1993-04-07,1997-05-29,LU,P
028078,81491.0,1995-03-03,2007-09-28,LC,P
028080,90527.0,2005-01-12,,LC,P
028084,16382.0,2016-10-06,2023-03-31,LC,P
028086,16393.0,2016-10-06,2021-06-15,LC,P
028087,16392.0,2016-10-07,,LC,P
028089,79625.0,1993-09-08,1996-07-01,LU,C
028091,16528.0,2016-12-07,,LC,P
028093,23273.0,2022-08-31,,LC,P
028109,85186.0,1997-07-01,2001-02-20,LU,C
028113,16383.0,2016-10-19,,LC,P
028118,79089.0,1993-04-08,,LC,P
028119,79129.0,1993-04-08,2009-04-15,LC,P
028119,79129.0,2010-03-05,2021-07-30,LC,P
028120,79095.0,1993-04-08,2001-02-28,LU,P
028125,79097.0,1993-04-08,2000-04-28,LU,P
028127,79130.0,1993-04-08,1999-04-19,LU,C
028128,80379.0,1994-03-24,1995-01-12,LU,C
028130,79075.0,1993-05-19,2001-07-31,LU,P
028131,79139.0,1993-04-12,,LU,P
028135,79080.0,1993-04-14,2013-09-30,LU,P
028137,79104.0,1993-04-14,1996-04-30,LU,P
028138,79107.0,1993-04-14,2000-07-31,LU,P
028139,79108.0,1993-04-14,,LU,P
028140,79141.0,1993-04-14,1994-12-27,LU,C
028143,79138.0,1993-04-15,2016-08-31,LU,P
028144,79140.0,1993-04-15,2006-01-31,LU,P
028145,79121.0,1993-04-15,2009-07-31,LU,P
028146,79800.0,1993-11-15,1993-11-29,LU,C
028146,79800.0,1993-11-30,1998-12-02,LU,P
028147,79085.0,1993-04-16,2001-01-31,LU,P
028149,79077.0,1993-04-19,2002-09-23,LU,C
028150,88946.0,2001-03-01,2005-12-14,LC,P
028152,79131.0,1993-04-19,2019-09-30,LU,P
028155,79116.0,1993-04-19,,LU,P
028156,79117.0,1993-04-20,1999-03-23,LU,P
028157,80407.0,1994-03-10,1999-09-03,LU,C
028159,79137.0,1993-04-20,1999-04-30,LU,P
028165,79088.0,1993-04-21,2002-04-30,LU,P
028166,79096.0,1993-04-21,1998-12-08,LU,C
028168,78858.0,1993-01-14,2010-11-15,LC,P
028169,81598.0,1995-05-05,2018-01-03,LU,P
028170,80392.0,1994-03-29,2002-11-05,LU,C
028173,79136.0,1994-01-31,2003-12-31,LU,P
028174,79120.0,1993-04-22,1997-04-30,LU,P
028175,79132.0,1993-04-23,2007-05-31,LU,P
028176,79133.0,1993-04-23,,LU,P
028177,79082.0,1993-04-23,1993-04-29,LU,C
028177,79082.0,1993-04-30,1995-11-02,LU,P
028177,79082.0,1996-02-07,1996-08-06,LU,P
028178,79091.0,1993-04-23,1998-03-31,LU,P
028179,79134.0,1993-04-23,2009-08-25,LC,P
028180,79103.0,1993-04-23,,LU,P
028182,79069.0,1993-04-27,2005-12-30,LU,P
028184,79100.0,1993-04-27,2001-05-30,LC,C
028184,79100.0,2003-04-25,2007-03-19,LC,C
028185,80656.0,1994-06-13,2007-10-31,LU,P
028187,79070.0,1993-04-28,1993-04-29,LU,C
028187,79070.0,1993-04-30,1994-05-25,LU,C
028188,79079.0,1993-04-28,1996-06-28,LU,P
028190,79093.0,1993-04-28,2002-10-31,LU,P
028191,79145.0,1993-04-28,,LU,P
028192,24643.0,2016-11-01,,LC,P
028193,79142.0,1993-04-29,1996-07-26,LU,P
028194,79144.0,1993-04-29,2000-08-31,LC,P
028194,88597.0,2000-09-13,,LC,P
028195,79094.0,1993-04-29,,LU,P
028196,80805.0,1994-08-22,1996-03-29,LU,P
028197,79102.0,1993-04-29,1997-10-09,LU,P
028199,79068.0,1993-04-30,1994-10-26,LC,C
028200,79073.0,1993-04-30,2002-03-07,LC,P
028200,87218.0,2002-03-08,2006-02-28,LC,P
028203,79086.0,1993-04-30,1999-09-02,LU,P
028206,78910.0,1993-02-16,2012-11-30,LU,P
028209,79150.0,1993-05-24,,LU,P
028211,79165.0,1993-05-03,1995-02-28,LU,P
028214,79209.0,1993-05-04,2007-07-31,LU,P
028216,79210.0,1993-05-04,,LC,P
028217,79197.0,1993-05-04,2003-06-06,LU,P
028221,78914.0,1993-02-26,2005-04-29,LU,P
028227,79155.0,1993-05-06,1995-03-22,LU,C
028229,80580.0,1994-05-27,2001-03-30,LU,P
028230,79208.0,1993-05-05,1997-05-09,LC,C
028231,79207.0,1993-05-07,2001-06-29,LU,P
028232,79690.0,1993-10-15,1996-09-26,LU,C
028236,78971.0,1993-03-26,,LU,P
028243,79216.0,1993-05-10,2000-03-31,LU,P
028244,79218.0,1993-05-10,1997-01-31,LU,P
028245,79217.0,1993-05-10,2000-02-29,LU,P
028246,79214.0,1993-05-10,1997-01-31,LU,P
028247,79215.0,1993-05-10,2000-02-29,LU,P
028248,79149.0,1993-05-11,2004-11-04,LC,P
028249,79156.0,1993-05-11,2008-10-31,LU,P
028250,79163.0,1993-05-11,2000-08-31,LU,P
028252,79196.0,1993-05-11,1999-06-07,LU,P
028253,79152.0,1993-05-12,2003-05-01,LU,P
028255,79211.0,1993-05-12,2000-01-31,LU,P
028256,79212.0,1993-05-12,2010-06-25,LC,P
028257,79182.0,1993-05-12,1995-04-13,LU,C
028258,79205.0,1993-05-12,2000-12-15,LU,C
028259,79220.0,1993-05-12,1997-08-29,LC,P
028260,79153.0,1993-05-13,2002-02-28,LU,P
028262,79213.0,1993-05-13,,LU,P
028263,79180.0,1993-05-21,1994-08-31,LU,P
028264,79175.0,1993-05-13,1998-06-30,LU,P
028265,79176.0,1993-05-13,2003-01-31,LU,P
028266,79183.0,1993-05-13,2004-05-25,LU,P
028270,79174.0,1993-05-14,1995-08-16,LU,C
028272,79363.0,1993-06-07,,LC,P
028273,79230.0,1993-05-17,2013-12-31,LU,C
028274,79324.0,1993-06-07,1995-06-29,LC,P
028276,79160.0,1993-05-18,1993-05-27,LU,C
028276,79160.0,1993-05-28,1998-12-02,LU,P
028277,79162.0,1993-09-30,1999-07-27,LU,C
028278,79166.0,1993-05-18,,LU,P
028279,79177.0,1993-05-18,1995-12-29,LU,P
028285,79167.0,1993-05-19,2007-01-09,LC,C
028286,79184.0,1993-05-19,2003-02-25,LC,P
028286,90509.0,2004-12-17,2007-07-19,LC,P
028287,79168.0,1993-05-20,2001-02-12,LC,P
028289,79179.0,1993-05-20,1996-12-31,LU,P
028291,79181.0,1993-05-20,2002-01-18,LC,P
028292,79225.0,1994-01-31,2019-11-29,LC,P
028293,79227.0,1993-05-20,1994-09-08,LU,P
028294,79226.0,1993-05-20,2019-12-31,LC,P
028295,79198.0,1993-05-20,,LU,P
028296,79159.0,1993-05-20,2017-04-28,LU,P
028297,16337.0,2016-09-28,,LC,P
028299,82189.0,1995-08-03,1998-08-07,LU,C
028300,85787.0,1998-02-12,2002-10-15,LU,C
028301,79221.0,1993-05-20,,LC,P
028302,79222.0,1994-01-31,,LC,C
028303,79195.0,1993-05-21,2018-10-23,LC,P
028305,79161.0,1993-06-01,2000-04-28,LU,P
028306,79228.0,1993-05-21,2007-05-29,LC,C
028307,79224.0,1993-05-21,1995-08-31,LU,P
028308,79229.0,1993-05-21,,LU,P
028312,79169.0,1993-05-26,1996-04-12,LU,P
028313,79173.0,1993-05-26,2002-07-31,LU,P
028314,79188.0,1993-05-26,2002-03-28,LC,P
028315,79199.0,1993-06-30,2002-08-30,LU,P
028316,79164.0,1993-05-25,2008-09-16,LC,P
028317,79192.0,1993-05-25,2007-11-07,LC,P
028319,79201.0,1993-05-25,2000-12-20,LC,C
028320,79157.0,1993-05-27,2007-10-12,LC,P
028320,13949.0,2013-06-27,,LC,P
028321,79232.0,1993-05-27,2003-10-31,LU,P
028322,13439.0,2022-07-21,,LC,P
028322,79233.0,1993-05-27,2022-07-20,LC,P
028323,79235.0,1993-05-27,,LU,P
028325,79190.0,1993-05-27,2003-10-20,LU,P
028326,79239.0,1993-05-27,1999-11-30,LU,P
028328,79241.0,1993-05-28,2012-06-12,LC,C
028329,79242.0,1993-05-28,2012-07-11,LC,C
028330,79240.0,1993-05-28,2012-07-11,LC,C
028331,79243.0,1993-05-28,2010-09-10,LC,C
028332,79171.0,1993-06-30,2003-03-31,LU,P
028333,79172.0,1993-05-28,2002-11-04,LU,C
028334,79234.0,1993-05-28,2009-07-24,LC,P
028336,79236.0,1993-05-28,,LC,P
028337,79193.0,1993-05-28,2003-05-30,LU,C
028338,79237.0,1993-05-28,,LC,P
028340,79238.0,1993-05-28,,LU,P
028342,79254.0,1993-06-01,2007-06-29,LU,P
028347,90783.0,2005-07-27,,LC,P
028349,79323.0,1993-06-03,,LC,P
028351,79332.0,1993-06-03,2002-11-29,LU,P
028353,79286.0,1993-06-03,1996-02-29,LU,P
028354,79292.0,1993-06-03,1996-05-30,LU,C
028355,81625.0,1995-05-10,1999-04-01,LC,P
028362,79314.0,1993-06-04,1996-05-21,LC,C
028364,79293.0,1993-06-03,2000-11-30,LU,P
028365,16532.0,2016-12-08,,LC,P
028367,16386.0,2016-10-20,,LC,P
028368,16464.0,2016-11-14,2022-07-29,LC,P
028370,16641.0,2017-03-13,2025-06-30,LC,P
028371,78184.0,1992-10-22,2000-04-05,LU,P
028374,79280.0,1993-06-07,2006-04-06,LC,P
028374,79280.0,2016-04-25,2019-02-14,LC,P
028374,79280.0,2021-03-25,,LC,P
028376,81205.0,1995-01-27,1998-12-30,LU,P
028378,25055.0,2025-05-07,,LC,P
028378,86408.0,1998-11-17,2025-05-06,LC,P
028379,16340.0,2016-10-07,2017-10-11,LC,P
028380,78756.0,1992-04-24,,LC,P
028381,79005.0,1993-03-10,1993-03-30,LU,C
028381,79005.0,1993-03-31,2005-10-13,LU,C
028382,78140.0,1992-10-06,1999-04-30,LU,P
028383,78201.0,1992-12-17,2008-02-21,LC,P
028383,78201.0,2012-07-26,2019-05-31,LC,P
028384,78759.0,1992-05-29,2025-12-31,LU,P
028385,78985.0,1993-03-23,,LU,P
028386,78168.0,1992-11-19,2016-02-29,LU,P
028387,78758.0,1992-05-13,1992-05-28,LC,C
028387,78758.0,1992-05-29,1999-09-29,LC,P
028388,79247.0,1993-06-08,2010-02-05,LC,P
028389,79301.0,1993-06-08,1999-07-30,LU,P
028389,79301.0,1999-07-31,1999-08-31,LU,C
028391,79290.0,1993-06-08,1998-08-31,LU,P
028392,79302.0,1993-06-08,1996-09-30,LU,P
028395,79263.0,1993-06-09,2001-03-22,LU,P
028397,79299.0,1993-06-08,,LU,P
028398,79300.0,1993-06-09,2001-04-30,LU,P
028403,79289.0,1993-06-10,2004-12-31,LU,P
028404,79356.0,1993-06-10,,LC,P
028405,79357.0,1993-06-10,2005-10-31,LU,P
028406,79360.0,1993-06-10,,LC,P
028408,79248.0,1993-06-10,,LC,P
028409,79316.0,1993-06-11,2000-07-28,LC,P
028410,79249.0,1993-06-11,,LU,P
028411,86104.0,1993-06-11,1999-04-30,LU,P
028414,79328.0,1993-06-11,2008-05-15,LC,P
028416,79333.0,1993-06-11,1994-12-30,LU,P
028418,79273.0,1993-06-11,1994-08-09,LU,C
028420,16381.0,2016-10-28,,LC,P
028421,16451.0,2016-10-27,2023-03-31,LC,P
028423,16449.0,2016-10-27,,LC,P
028424,16397.0,2016-10-28,2019-06-28,LC,P
028429,80246.0,1994-02-04,1994-02-27,LU,C
028429,80246.0,1994-02-28,1998-12-01,LU,C
028432,83364.0,1996-04-03,1998-07-20,LC,P
028433,79260.0,1993-06-15,2002-10-02,LU,P
028435,79251.0,1993-06-16,2008-03-18,LC,P
028435,79251.0,2010-01-25,2010-07-06,LC,P
028437,79253.0,1993-09-30,2001-11-30,LU,P
028438,82815.0,1996-01-31,1998-10-02,LU,C
028439,84804.0,1997-05-30,1998-11-24,LU,C
028442,79291.0,1993-06-16,1998-11-30,LU,P
028443,79358.0,1993-06-16,2012-10-31,LC,P
028444,79359.0,1993-06-16,2001-05-31,LU,P
028445,79361.0,1993-06-16,2005-10-31,LU,P
028449,79635.0,1993-06-10,1999-10-29,LC,P
028450,79257.0,1993-06-17,2000-11-14,LU,P
028452,79275.0,1993-06-17,1997-10-31,LU,P
028453,79339.0,1993-06-17,2005-08-31,LU,P
028454,79348.0,1993-08-02,1995-05-12,LC,P
028456,79191.0,1993-05-21,1998-06-25,LC,C
028456,86190.0,1998-06-26,2001-02-28,LC,C
028456,86190.0,2001-03-01,2011-03-07,LC,P
028457,79325.0,1993-06-18,2014-10-31,LU,C
028458,79326.0,1993-06-18,2009-10-30,LU,P
028459,79329.0,1993-06-18,2016-12-30,LU,P
028460,83659.0,1996-06-07,2015-12-31,LU,P
028461,79271.0,1993-06-18,2001-01-30,LC,P
028462,79336.0,1993-06-18,2009-04-19,LC,P
028462,79336.0,2010-01-04,2020-11-30,LC,P
028463,79341.0,1993-06-18,2014-06-30,LU,P
028464,79342.0,1993-06-18,1995-02-06,LU,P
028465,79343.0,1993-06-18,1995-02-07,LU,P
028468,79347.0,1993-06-18,2006-10-16,LU,C
028469,79305.0,1993-06-18,2000-07-31,LU,P
028470,16398.0,2016-10-26,2020-04-30,LC,P
028471,79351.0,1993-06-18,2008-12-04,LC,P
028472,79268.0,1993-06-21,1998-09-30,LU,P
028473,14975.0,2014-10-06,,LC,P
028473,79340.0,1993-06-18,2014-10-05,LC,P
028474,79309.0,1993-06-21,2003-12-31,LU,P
028475,16461.0,2016-11-02,,LC,P
028476,79288.0,1993-06-22,1993-06-29,LU,C
028476,79288.0,1993-06-30,1998-07-28,LU,C
028477,79265.0,1993-06-22,2021-05-28,LU,P
028478,79269.0,1993-06-22,1998-02-27,LU,P
028479,79277.0,1993-06-22,1995-01-31,LU,P
028481,79297.0,1993-06-22,1999-02-26,LC,P
028483,79562.0,1993-09-13,2000-12-13,LU,P
028485,81208.0,1998-04-30,,LC,P
028487,79296.0,1993-06-23,1997-11-13,LU,P
028488,79261.0,1993-06-23,2001-05-14,LU,C
028489,79310.0,1993-06-23,2000-06-30,LU,P
028490,79313.0,1993-06-23,2017-11-16,LC,P
028491,79349.0,1993-06-23,1996-04-30,LU,P
028494,79256.0,1993-09-30,1999-08-11,LU,P
028495,79279.0,1993-06-24,1999-12-31,LU,P
028496,79284.0,1993-06-24,1999-10-29,LU,P
028497,79337.0,1993-06-24,2000-04-28,LU,P
028499,16343.0,2016-11-01,,LC,P
028501,79252.0,1993-06-25,2007-11-30,LU,P
028502,79262.0,1993-06-25,2009-03-20,LC,P
028504,79283.0,1993-06-25,2006-09-18,LU,P
028507,79353.0,1993-06-25,1995-06-29,LC,P
028508,79355.0,1993-06-25,1997-06-30,LU,P
028512,79298.0,1993-06-29,2000-11-21,LC,P
028513,79264.0,1993-06-28,2000-12-29,LU,P
028515,19137.0,2019-12-02,,LC,P
028517,79295.0,1993-06-29,1994-12-31,LC,P
028518,79307.0,1993-06-29,2020-09-09,LC,P
028519,79304.0,1993-06-29,1999-02-26,LU,P
028520,79362.0,1993-08-31,,LU,P
028521,79245.0,1993-06-30,1999-02-26,LU,P
028522,79320.0,1993-06-30,1995-12-07,LU,C
028524,79255.0,1993-06-30,2007-06-29,LU,P
028525,16378.0,2016-10-12,,LC,P
028526,79321.0,1993-06-30,1999-04-30,LU,P
028528,79272.0,1993-06-30,2001-06-12,LU,P
028529,79276.0,1993-06-30,1999-05-28,LU,P
028530,79308.0,1993-06-30,1999-09-30,LU,P
028532,79367.0,1993-07-01,1999-03-29,LU,C
028533,79371.0,1993-07-01,1993-07-29,LU,C
028533,79371.0,1993-07-30,1999-02-11,LU,P
028534,79383.0,1993-07-01,1997-11-26,LU,P
028535,79442.0,1993-07-01,,LU,P
028536,79398.0,1993-07-01,1996-07-25,LU,P
028538,79413.0,1993-07-01,1998-02-04,LU,P
028539,79416.0,1993-07-01,1998-05-29,LU,P
028540,79435.0,1993-07-02,1999-04-30,LU,P
028541,79436.0,1993-07-01,2013-01-31,LU,P
028543,79438.0,1993-07-02,1999-06-28,LC,C
028543,12409.0,2010-11-16,,LC,P
028543,90092.0,2004-03-10,2010-11-15,LC,P
028546,79373.0,1993-07-06,2000-04-28,LU,P
028550,79350.0,1993-07-21,1995-02-14,LU,C
028551,21863.0,2021-08-03,,LC,P
028556,79376.0,1993-07-07,2002-05-03,LU,C
028561,64777.0,1989-12-29,1993-12-31,LU,C
028563,79390.0,1993-07-09,2010-03-18,LC,P
028564,79444.0,1993-07-09,2017-02-28,LC,P
028564,79444.0,2017-03-01,2018-05-09,LC,P
028565,79423.0,1993-07-09,1999-08-18,LU,P
028573,79406.0,1993-07-08,2002-10-31,LU,P
028574,79409.0,1993-07-08,1998-07-17,LU,P
028576,79424.0,1993-08-31,1997-12-22,LC,P
028577,11945.0,1990-01-01,1990-01-30,LC,C
028577,11945.0,1990-01-31,1999-11-08,LC,C
028579,79374.0,1993-07-13,2000-05-31,LU,P
028581,82257.0,1995-09-21,1998-07-31,LU,P
028582,79395.0,1993-07-13,1993-07-29,LU,C
028582,79395.0,1993-07-30,1994-09-29,LU,C
028585,79385.0,1993-07-14,2001-05-31,LU,P
028587,79450.0,1993-07-14,2006-01-31,LU,P
028590,18649.0,1950-01-01,1962-01-30,LC,C
028590,18649.0,1962-01-31,1980-12-31,LC,C
028590,18649.0,1993-07-27,,LC,C
028591,79540.0,1993-08-06,2000-01-13,LC,P
028595,79446.0,1993-07-16,2013-11-29,LU,P
028596,79377.0,1993-07-16,1997-11-17,LC,P
028597,79381.0,1993-07-16,1993-07-29,LU,C
028597,79381.0,1993-07-30,2000-02-17,LU,C
028599,79386.0,1993-07-16,1994-11-30,LU,P
028600,79392.0,1993-07-16,2005-04-29,LU,P
028602,79396.0,1993-07-16,2000-03-13,LC,P
028602,79396.0,2000-03-14,2005-01-31,LC,C
028603,79400.0,1993-07-16,2001-04-02,LC,P
028603,89936.0,2003-12-17,2004-11-16,LC,P
028605,79447.0,1993-07-16,,LU,P
028606,79448.0,1993-07-16,,LU,P
028608,79449.0,1993-07-16,2016-11-30,LC,P
028610,79421.0,1993-07-15,1998-02-27,LU,P
028611,79425.0,1993-07-15,1995-06-07,LC,C
028611,79425.0,1996-03-29,1999-02-03,LC,C
028614,79372.0,1993-07-19,1996-08-29,LC,P
028615,79402.0,1993-07-19,1997-09-09,LU,P
028616,79417.0,1993-09-30,2011-06-30,LU,P
028617,79364.0,1993-06-29,2003-06-30,LU,P
028618,79379.0,1993-07-20,2000-12-28,LU,P
028620,79382.0,1993-07-20,,LU,P
028621,79378.0,1993-07-21,1998-08-31,LU,P
028622,79366.0,1993-07-21,2005-11-15,LU,P
028623,79414.0,1993-08-06,2001-10-31,LU,P
028624,79420.0,1993-07-21,2005-03-31,LU,P
028625,79083.0,1993-04-13,1996-05-31,LU,P
028626,80298.0,1994-02-25,1995-08-31,LU,P
028627,79370.0,1993-07-22,1997-03-11,LU,C
028629,79452.0,1993-07-22,,LU,P
028630,79391.0,1993-07-22,2000-12-01,LU,C
028631,79401.0,1993-07-22,1997-05-30,LU,P
028632,79404.0,1993-07-22,2002-10-03,LU,C
028633,79415.0,1993-07-22,1996-11-29,LU,P
028634,79454.0,1993-10-29,2013-05-31,LU,P
028635,79418.0,1993-07-22,1998-02-27,LU,P
028636,79422.0,1993-07-22,1997-05-30,LU,P
028637,79428.0,1993-07-22,2005-06-30,LU,P
028638,79456.0,1993-07-22,2022-02-28,LU,P
028639,79368.0,1993-07-23,2000-03-31,LU,P
028641,79399.0,1993-07-23,2018-03-29,LU,P
028642,79405.0,1993-07-23,1998-11-11,LU,P
028643,79457.0,1993-07-23,2021-04-30,LC,P
028644,79453.0,1993-07-23,2007-07-20,LC,P
028646,26233.0,2025-05-05,,LC,C
028648,79411.0,1993-07-23,2015-03-31,LU,P
028651,79455.0,1993-07-23,1998-03-31,LU,P
028652,79384.0,1993-07-26,1995-04-26,LU,C
028653,79464.0,1993-07-26,2023-03-31,LU,P
028654,79461.0,1993-07-27,,LU,P
028655,79403.0,1993-07-27,1996-12-31,LU,P
028656,79445.0,1993-07-15,2002-09-26,LU,C
028665,79408.0,1993-07-29,1998-02-27,LU,P
028666,79433.0,1993-07-29,2001-05-31,LU,P
028668,79375.0,1993-07-30,2008-07-24,LC,P
028669,79387.0,1993-07-30,1997-11-28,LU,P
028670,16515.0,2016-12-01,,LC,P
028671,79412.0,1993-07-30,1995-04-28,LU,P
028672,79419.0,1993-09-30,1997-05-30,LU,P
028674,79544.0,1993-08-02,1997-03-31,LU,P
028675,79666.0,1993-09-27,2020-08-12,LC,P
028675,79666.0,2022-09-07,,LC,P
028676,79532.0,1993-08-02,2003-01-29,LU,P
028678,79467.0,1993-08-03,2010-11-02,LC,P
028687,79471.0,1993-08-04,1996-01-31,LU,P
028688,79473.0,1993-08-04,1995-06-30,LU,P
028690,79478.0,1993-08-05,2002-12-31,LU,P
028691,79480.0,1994-06-14,1994-06-29,LU,C
028691,79480.0,1994-06-30,2003-07-01,LU,P
028692,79484.0,1993-08-05,1996-01-31,LU,P
028693,79542.0,1993-08-05,1998-09-28,LC,P
028695,79543.0,1993-08-05,1994-08-05,LU,P
028696,79512.0,1993-08-05,2005-02-28,LU,P
028697,79511.0,1993-08-05,2000-10-17,LU,C
028698,79520.0,1993-08-05,1995-09-29,LU,P
028699,79518.0,1993-08-05,2008-07-31,LC,P
028700,79523.0,1993-08-05,2004-11-30,LC,P
028701,28353.0,1993-08-02,2001-12-12,LC,C
028702,79468.0,1993-08-06,1997-12-31,LU,P
028703,79481.0,1993-08-06,1996-06-28,LU,P
028704,79507.0,1993-08-06,,LU,P
028706,79524.0,1993-08-06,2003-07-31,LU,P
028707,79535.0,1993-08-06,2000-11-21,LU,P
028708,82805.0,1996-01-26,2005-07-07,LC,P
028711,80453.0,1994-04-25,2006-10-31,LU,P
028712,79472.0,1993-08-10,2019-09-30,LC,P
028714,79546.0,1993-08-10,2003-11-28,LU,P
028715,79482.0,1993-08-10,1998-04-30,LU,P
028716,79631.0,1993-09-01,2002-07-11,LU,C
028717,79499.0,1993-08-10,,LU,P
028719,16497.0,2017-01-03,,LC,P
028724,82555.0,1995-11-08,,LC,P
028725,79475.0,1993-08-11,1995-05-10,LU,P
028726,79476.0,1993-08-11,1995-07-28,LC,P
028728,79494.0,1993-08-11,1998-07-28,LU,P
028729,79498.0,1993-08-11,1996-09-30,LU,P
028731,79488.0,1993-08-12,1997-04-30,LU,P
028732,79486.0,1993-08-12,2000-03-21,LU,P
028733,79547.0,1993-08-12,,LU,P
028734,79496.0,1993-08-12,1997-07-24,LU,C
028735,79548.0,1993-08-12,2003-02-28,LU,P
028737,79525.0,1993-08-12,2006-11-30,LU,P
028739,79533.0,1993-08-12,1998-09-09,LU,P
028740,79365.0,1993-07-20,1993-09-29,LC,C
028740,79365.0,1993-09-30,2000-12-12,LC,P
028742,79545.0,1993-08-13,,LU,P
028743,79483.0,1993-08-13,1997-10-27,LU,C
028744,79505.0,1993-08-13,2006-07-31,LU,P
028745,79552.0,1993-08-16,1995-03-24,LC,P
028746,79555.0,1993-08-16,2000-02-29,LU,P
028747,80956.0,1994-10-17,1995-06-21,LU,C
028749,79490.0,1993-08-17,,LU,P
028751,79501.0,1993-08-17,1997-06-27,LC,P
028753,79515.0,1993-08-17,2001-06-29,LU,P
028754,79559.0,1993-08-17,2006-03-31,LC,P
028756,79521.0,1993-08-18,2000-08-31,LU,P
028758,79528.0,1993-08-18,2009-10-02,LC,P
028762,88568.0,2000-08-02,2025-09-30,LC,P
028763,79553.0,1993-08-20,1995-06-21,LU,C
028764,79536.0,1993-08-19,2008-02-28,LC,P
028765,79502.0,1993-08-19,2010-10-06,LC,P
028766,79503.0,1993-08-19,1999-08-31,LU,P
028767,79508.0,1993-08-19,1997-10-31,LU,P
028768,79556.0,1993-08-19,1997-02-28,LU,P
028769,79558.0,1993-08-19,,LU,P
028770,79529.0,1993-08-19,2002-08-28,LC,P
028770,79529.0,2005-12-23,2011-06-03,LC,P
028773,79554.0,1993-08-20,1994-11-28,LU,C
028774,79560.0,1993-08-20,2008-11-28,LC,P
028775,82763.0,1995-12-20,2014-10-31,LU,P
028778,82499.0,1996-05-17,2004-04-27,LU,P
028780,80015.0,1993-12-29,1993-12-30,LU,C
028780,80015.0,1993-12-31,1995-08-01,LU,P
028781,79526.0,1993-08-24,2000-09-29,LU,P
028782,79466.0,1993-08-25,1996-11-29,LU,P
028783,79492.0,1993-08-25,1999-03-31,LU,P
028784,79538.0,1993-08-25,1993-08-30,LU,C
028784,79538.0,1993-08-31,1998-07-10,LU,C
028785,79491.0,1993-08-25,,LU,P
028786,79639.0,1993-09-09,1998-06-16,LC,C
028787,79517.0,1993-08-25,2008-05-23,LC,P
028787,15724.0,2015-10-01,,LC,P
028788,64822.0,2016-10-27,2020-04-15,LC,C
028790,16431.0,2016-11-10,,LC,P
028791,81103.0,1994-11-08,,LU,P
028794,79429.0,1993-07-23,1998-04-30,LU,P
028795,79516.0,1993-08-26,2019-04-30,LC,P
028797,79527.0,1993-08-26,1995-12-29,LU,P
028799,79539.0,1993-08-27,1996-03-29,LC,P
028800,79561.0,1993-08-27,,LU,P
028801,79513.0,1993-08-27,1997-08-20,LU,C
028805,79489.0,1993-08-31,1999-07-30,LU,P
028806,80069.0,1993-12-14,1994-07-20,LC,C
028806,80069.0,2004-09-03,,LC,C
028811,79623.0,1993-09-01,1998-04-16,LU,P
028816,79597.0,1993-09-03,1997-08-27,LC,P
028817,79596.0,1993-09-03,1995-12-19,LC,C
028817,85207.0,1997-07-01,2002-08-21,LC,C
028819,79586.0,1993-09-07,,LU,P
028822,79577.0,1993-09-09,2005-12-30,LU,P
028826,79642.0,1993-09-09,2003-08-08,LU,C
028828,79563.0,1993-09-10,2001-04-04,LU,C
028830,82850.0,1996-01-10,1998-11-13,LU,P
028832,79531.0,1993-08-13,2001-02-12,LU,P
028833,18422.0,2019-03-08,2021-11-30,LC,P
028834,79836.0,1993-11-26,2004-08-16,LC,P
028834,90320.0,2004-08-17,2008-07-16,LC,P
028836,79867.0,1993-11-01,2003-11-11,LU,P
